Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
27740;sévère;sérevè;_ _ _ _ _ _;6;austère;rigide;dur;rigoureux;rude;Qui est rigide, sans indulgence.;Qui est austère, qui ne se relâche pas.;(Arts) Simple, dépouillé, sans ornements superflus, sans vaine recherche d’élégance.
27741;européen;éoepenur;_ _ _ _ _ _ _ _;8;toubab;paneuropéen;caucasien;blanc;;Relatif à l’Europe, comme continent.;(En particulier) Qui est situé en Europe.;Relatif à l’Union européenne.
27742;argent;granet;_ _ _ _ _ _;6;monnaie;finance;fonds;espèces;fortune;(Chimie) Métal solide en conditions atmosphériques, de numéro atomique 47, de symbole Ag. Connu depuis l’antiquité, ce métal blanc, ductile, est considéré comme précieux tant pour sa rareté que pour ses qualités physicochimiques.;(Par extension) (Chimie) Élément chimique de ce métal.;(Vieilli) Ressource monétaire sous forme de pièces de monnaie dans ce métal.
27743;critique;cqreitiu;_ _ _ _ _ _ _ _;8;blâme;réprobation;censure;reproche;observation;(Médecine) Qui annonce une crise, qui a rapport à la crise.;(Par extension) Qui doit amener un changement en bien ou en mal.;De nature analytique, propre à juger quelque chose. Qui a pour objet de distinguer dans un ouvrage d’esprit, une production d’art, etc., ce qui ne répond pas aux idées que l’on se fait du beau, à ce que l’on juge la vérité, etc.
27744;typique;pequyti;_ _ _ _ _ _ _;7;caractéristique;révélateur;représentatif;spécifique;emblématique;(Didactique) Qui concerne un type.;(spécialement) Caractéristique, distinctif, propre à un type.;(par analogie) Commun ou moyen pour un spécimen de ce type.
27745;écrit;éritc;_ _ _ _ _;5;manuscrit;publication;papier;ouvrage;livre;"Recouvert de signes graphiques, se dit spécialement d’un papier, d’un parchemin, etc., sur lequel on a écrit ; antonymes : blanc, vierge.";"Inscrit, marqué, enregistré au moyen de l’écriture ; antonyme : oral.";"(Droit) Qui a une valeur juridique fondée sur la jurisprudence, un code, etc. ; antonyme : coutumier."
27746;policier;rieoilpc;_ _ _ _ _ _ _ _;8;limier;espion;poulet;agent;flic;Fonctionnaire employé dans la police.;(Par ellipse) Roman policier.;Qui est relatif à la police.
27747;futé;tufé;_ _ _ _;4;roublard;malin;rusé;astucieux;roué;Qui est fin, rusé, adroit.;(Héraldique) Qualifie le fût, le bois d'un meuble dont la couleur est d'un autre émail.;
27750;choisi;hicosi;_ _ _ _ _ _;6;privilégié;élu;sélect;favori;oint;Qui a fait l’objet d’un choix.;Qui a fait l’objet d’un choix pertinent, qui est excellent, qui est meilleur en son genre.;Participe passé masculin singulier de choisir.
27752;infini;fiinni;_ _ _ _ _ _;6;incommensurable;immense;interminable;illimité;éternel;Qui n’a ni commencement ni fin, qui est sans bornes et sans limites.;Qui ne doit pas avoir de fin.;(Par extension) Dont on ne peut assigner les bornes, le terme, etc.
27756;valable;bvallea;_ _ _ _ _ _ _;7;efficace;compétent;payant;acceptable;avantageux;Qui est acceptable, bien fondé.;Qui a les conditions requises pour produire son effet.;(Justice) Qui doit être reçu en justice.
27757;postal;olapst;_ _ _ _ _ _;6;;;;;;Qui concerne le service de la poste, qui est entre autres chargé d'acheminer le courrier sous forme matérielle ou dématérialisée.;Carte postale.;
27758;esclave;velacse;_ _ _ _ _ _ _;7;tributaire;dépendant;subordonné;asservi;jouet;Celui ou celle qui par sa naissance ou par sa capture n’est pas de condition libre ou que la violence a mis sous la puissance absolue d’un maître.;(Par hyperbole) Prolétaire opprimé et exploité.;(Figuré) Ceux qui par flatterie, par intérêt, se mettent dans la dépendance de quelqu’un et suivent aveuglément ses volontés.
27759;visible;evlbsii;_ _ _ _ _ _ _;7;perceptible;apparent;manifeste;distinct;ostensible;"Qui peut être vu ; qui est l’objet de la vue.";(Figuré) Qui est évident ou manifeste.;Ce qui apparaît à la vue.
27761;navré;avérn;_ _ _ _ _;5;attristé;désolé;peiné;fâché;chagriné;Qui exprime la tristesse.;Participe passé masculin singulier du verbe navrer.;Blessé (personne blessée).
27766;sanguin;ignsuna;_ _ _ _ _ _ _;7;rougeaud;congestionné;rubicond;cramoisi;pléthorique;(Biologie) Qui a rapport au sang.;Qui est caractérisé par la richesse du sang.;Qui est de couleur de sang.
27767;ouest;stuoe;_ _ _ _ _;5;occident;ponant;occidental;couchant;;(Géographie) Celui des points cardinaux qui est du côté où le Soleil se couche.;Qui est à l’ouest.;
27768;favori;rovfai;_ _ _ _ _ _;6;chouchou;préféré;chéri;privilégié;bien-aimé;Qui est l’objet de faveur, d’une préférence marquée.;(Sport) Qui passe pour avoir le plus de chances de gagner.;Celui qui est l’objet d’une préférence marquée.
27769;étudiant;duttiéna;_ _ _ _ _ _ _ _;8;estudiantin;écolier;élève;artiste;;Personne qui suit les cours d’une université ou d’un autre établissement d’enseignement supérieur.;Relatif aux étudiants, à leur vie.;Participe présent de étudier.
27770;volant;vanlot;_ _ _ _ _ _;6;navigant;falbala;ondulant;roue;serpe;Qui a la faculté de voler.;Qui n’est pas fixe, qu’on place et qu’on déplace à volonté.;Qui est fixe, mais n'est pas posé directement sur le sol.
27771;indigne;geinndi;_ _ _ _ _ _ _;7;honteux;avilissant;infâme;dégradant;inqualifiable;Qui n’est pas digne de quelque chose.;(En particulier) (Droit) Qualifie ceux qui, pour avoir manqué à quelque devoir essentiel envers une personne, de son vivant ou après sa mort, sont privés de sa succession.;(Par hyperbole) Qualifiait une personne dans le titre qu'elle se donne par humilité, surtout dans les formules de politesse.
27772;basque;qebusa;_ _ _ _ _ _;6;euscarien;queue-de-pie;pan;queue;;Relatif au Pays basque, à sa langue ou aux Basques.;(Linguistique) Langue parlée au Pays basque. C’est une langue ergative de type SOV.;(Habillement) Pan d’habit, de certains vêtements, partie découpée et tombante en dessous de la taille.
27774;banal;ablan;_ _ _ _ _;5;quelconque;ordinaire;commun;insignifiant;plat;(Féodalité) Se disait au Moyen Âge des choses appartenant à un seigneur, et dont les paysans se servaient en échange d’une redevance.;(Droit) Commun, en parlant de biens dont le public a la jouissance.;(Figuré) Qui se met à la disposition de tout le monde.
27776;complexe;oxmlceep;_ _ _ _ _ _ _ _;8;compliqué;embrouillé;composite;composé;mixte;"Qui n’est pas simple ; qui embrasse des éléments divers et entremêlés.";(Mathématiques) Qualifie un nombre qui peut s'écrire de la forme a+ib où a et b sont deux nombres réels et i l'unité imaginaire.;(Économie) Dont il est très difficile, voire impossible, d’anticiper les résultats.
27780;odieux;xoduei;_ _ _ _ _ _;6;atroce;horrible;insupportable;haïssable;détestable;Qui excite la haine, l’aversion, la réprobation, l’indignation.;(Par hyperbole) Qui a un comportement très désagréable, qui irrite.;Ce qui provoque la haine, l’aversion, la réprobation, l’indignation.
27781;monté;émnto;_ _ _ _ _;5;courroucé;logé;outillé;braqué;tissé;Participe passé masculin singulier du verbe monter.;(Équitation) Synonyme de trot monté.;
27782;hostile;ihtesol;_ _ _ _ _ _ _;7;inhospitalier;adverse;inamical;contraire;défavorable;Qui est d’un ennemi, qui annonce, qui caractérise un ennemi.;(Par extension) Qui est fermement opposé à quelque chose ou à quelqu’un.;(Finance) Qualifie une OPA qui n’a pas l’assentiment de, voire est jugée indésirable par, la société visée par ladite OPA.
27783;ultime;tmelui;_ _ _ _ _ _;6;final;intensif;dernier;définitif;extrême;Dernier, final, le plus éloigné possible.;Première personne du singulier du présent du subjonctif de ultimar.;Troisième personne du singulier du présent du subjonctif de ultimar.
27784;solaire;iloersa;_ _ _ _ _ _ _;7;astral;rayonnant;;;;Qui concerne le soleil, qui a rapport au soleil.;(Architecture) Qui tire profit des apports du soleil pour le confort thermique et lumineux et pour la maîtrise des consommations énergétiques de l’habitat.;(Botanique) Qui s’épanouit pendant que le soleil est sur l’horizon.
27785;menteur;tmerneu;_ _ _ _ _ _ _;7;hâbleur;bluffeur;bonisseur;imposteur;vantard;Qui ment, qui a l’habitude de mentir.;Personne qui ment, qui a l’habitude de mentir.;
27786;intense;entsine;_ _ _ _ _ _ _;7;excessif;profond;extrême;forcené;violent;"Qui dépasse la mesure ordinaire ; qui est grand, fort ou vif.";Féminin pluriel de intenso.;
27787;maître;îeamtr;_ _ _ _ _ _;6;chef-fe;précepteur;instituteur;professeur;régent;Personne qui exerce son autorité.;(Par extension) Ce qui exerce sa domination.;"(Éducation) Maître d’école ; enseignant dans une école primaire."
27788;ardent;adrent;_ _ _ _ _ _;6;bouillonnant;chaud;vif;passionné;fringant;Qui est en feu.;Qui enflamme, qui brûle.;(Par extension) Qui donne une sensation de chaleur vive ou de brûlure.
27789;polonais;pliansoo;_ _ _ _ _ _ _ _;8;polaque;;;;;(Géographie) (Histoire) Relatif à la Pologne et à ses habitants.;Relatif à la langue polonaise.;Langue slave parlée en Pologne.
27790;cuit;itcu;_ _ _ _;4;brûlé;flambé;cramé;roussi;calciné;Qui a été soumis à une température élevée dans le but de changer sa texture avant de le manger, en parlant d’un aliment.;(Familier) (En parlant d’une situation, d’une affaire) Raté, terminé, définitivement compromis.;(Familier) (En parlant d’une personne) Perdu, ruiné, fini.
27791;veuf;feuv;_ _ _ _;4;;;;;;Qui est privé de.;Dont le conjoint est mort et qui ne s’est pas remarié.;Homme dont l’épouse ou le mari est décédé(e).
27792;touché;htocéu;_ _ _ _ _ _;6;charmé;atteint;éprouvé;accidenté;ému;Ému par quelque chose.;(Jeu de dames) (Jeu d’échecs) Qui a été touché et qui doit donc être joué, en parlant d’une dame, d’une pièce.;Exprime que quelque chose, quelque phrase a atteint son but, a fait mouche.
27793;voleur;lvuero;_ _ _ _ _ _;6;bandit;brigand;fripon;filou;fripouille;Homme qui effectue un vol, qui dérobe, s’approprie le bien d’autrui, ou l’a déjà fait.;(Par extension) Personnes morales effectuant un vol (des sociétés, des entreprises ou encore des gouvernements).;(Par hyperbole) Personne qui exige plus qu’elle ne devrait demander.
27794;brûlé;élbûr;_ _ _ _ _;5;calciné;cuit;hâlé;bronzé;boucané;Qui a été soumis à l’action du feu, a subi une brûlure.;Qui est partiellement ou totalement consumé par le feu.;"(Cuisine) Qui a le goût ou l'odeur du brûlé ; trop cuit."
27796;risqué;ériuqs;_ _ _ _ _ _;6;hasardé;hasardeux;périlleux;aventureux;dangereux;Qui présente un risque certain.;Osé.;Participe passé masculin singulier de risquer.
27797;régulier;uléirrge;_ _ _ _ _ _ _ _;8;normal;exact;honnête;fidèle;réglé;"Qui a de la régularité, qui est conforme à des règles, soit naturelles, soit de convention ; qui est constant, uniforme.";(En particulier) Qui se conforme avec exactitude aux préceptes de la religion, aux devoirs de la morale.;Qui est exact, ponctuel.
27799;sinistre;siseintr;_ _ _ _ _ _ _ _;8;lugubre;effrayant;inquiétant;funèbre;redoutable;Qui annonce ou qui présage des malheurs.;(Par extension) Qui est sombre, funeste ou terrifiant.;(Spécialement) Qualifie la physionomie, l’air du visage qui aurait quelque chose de sombre et de méchant.
27801;lesbien;sienelb;_ _ _ _ _ _ _;7;homo;saphique;gay;homophile;homosexuel;Dialecte du grec ancien qui était parlé sur l’île de Lesbos.;Qui concerne le lesbianisme.;(Vieilli) Relatif à l’île de Lesbos, à ses habitants, à leur culture.
27803;boulot;tbooul;_ _ _ _ _ _;6;turbin;job;courtaud;besogne;trapu;(Familier) Petit, rondelet, gros, court, rond, arrondi.;(Familier) Personne boulotte, petite et rondelette.;"(Familier) Travail ; emploi."
27804;souris;srsoiu;_ _ _ _ _ _;6;nana;rongeur;sourire;rat;amante;(Zoologie) Petit rongeur de la famille des muridés, du genre Mus, en général la souris commune Mus musculus.;(Informatique) Dispositif de commande tenu à la main, connecté à un ordinateur, et dont le déplacement sur une surface entraîne le déplacement d’un repère sur l’écran.;(Boucherie) Partie du gigot de mouton.
27805;flou;fulo;_ _ _ _;4;vague;vaporeux;indistinct;timide;indécis;(Peinture, Photographie, Sculpture, Gravure) D'un coloris sans vigueur, qui manque de netteté des contours ou des arêtes.;Qualifie une chose un peu indistincte, dont le caractère n’est pas facilement déterminable ou discernable.;(Peinture, Photographie, Sculpture, Gravure) Coloris sans vigueur, manque de netteté des contours ou des arêtes.
27806;isolé;siolé;_ _ _ _ _;5;écarté;solitaire;délaissé;seul;retiré;Qui est séparé de choses de même nature ou d’une autre nature.;Qui ne tient pas au mur de l’édifice, en parlant de colonne, de statue.;Rare, unique, qui ne se répète pas.
27807;relax;lrexa;_ _ _ _ _;5;décontracté;relaxation;aisé;impassible;;Détendu, relaxant.;Se détendre, se relaxer, se reposer, reposer.;Relaxation.
27809;homo;mhoo;_ _ _ _;4;gay;homophile;lesbien;homosexuel;;(Familier) Homosexuel.;(Familier) Homosexuel.;Accusatif II singulier de  homo.
27811;masculin;mcisanlu;_ _ _ _ _ _ _ _;8;hommasse;viril;mâle;homme;;(Biologie) Qui est de sexe mâle, qui a rapport à ce sexe.;Qui possède les caractéristiques de ce sexe de manière développée.;(Grammaire) Qualifie un genre des mots avec le féminin et, dans certaines langues, le neutre, l’ambigène, etc. — Note d’usage :  Il est soit logiquement lié à l’homme, soit arbitrairement défini par l’usage.
27812;égoïste;ésïogte;_ _ _ _ _ _ _;7;égocentrique;autocentré;autolâtre;égocentriste;égotiste;Qui ne pense qu'à soi, à ses intérêts.;Qui découle principalement ou entièrement du souci de soi-même.;Celui, celle qui met en pratique l’égoïsme.
27813;alerte;aeetrl;_ _ _ _ _ _;6;agile;dispos;alarme;sémillant;preste;Qui se tient sur ses gardes.;Qui est prompt, agile, souple.;Debout, soyez sur vos gardes.
27814;ignoble;gibolen;_ _ _ _ _ _ _;7;infâme;abject;répugnant;dégoûtant;immonde;(Désuet) De caractère non noble.;Qui est bas, sans noblesse, qui marque une âme dépourvue de sentiments nobles.;(Plus ordinairement) Qui est sale, sordide, hideux.
27815;funèbre;nburfèe;_ _ _ _ _ _ _;7;lugubre;funéraire;sépulcral;mélancolique;sinistre;Qui a rapport aux funérailles.;"(Figuré) Qui est lugubre ; qui éveille l’idée de la mort.";(Par extension) (Familier) Qualifie certains oiseaux nocturnes, dont le cri a quelque chose de sinistre.
27819;immobile;eibmmoil;_ _ _ _ _ _ _ _;8;figé;fixe;stationnaire;inerte;paralysé;Qui ne se meut pas.;(Figuré) Inébranlable.;
27821;désert;redsét;_ _ _ _ _ _;6;inhabité;abandonné;infréquenté;solitaire;vide;Qui est inhabité ou qui n’est guère fréquenté.;(Géographie) Zone aride avec moins de 150 mm de pluie par an en moyenne, pourvue de très peu de végétation, d’animaux et d’êtres humains.;(Par analogie) Zone peu ou pas peuplée.
27822;martial;imartla;_ _ _ _ _ _ _;7;viril;militaire;guerrier;belliqueux;mâle;Qui dénote une âme belliqueuse.;Relatif au combat, à la guerre.;(Biologie) Relatif au métabolisme du fer dans un organisme.
27824;mineur;ueirnm;_ _ _ _ _ _;6;secondaire;subalterne;subsidiaire;houilleur;impubère;Qui est moindre, plus petit.;(Musique) Définition manquante ou à compléter. (Ajouter);(Droit) Qui n’a pas atteint l’âge prescrit par les lois pour disposer de sa personne, de son bien.
27825;déçu;dçué;_ _ _ _;4;dépité;désenchanté;attrapé;désabusé;insatisfait;Qui a éprouvé une déception, qui a subi une situation inférieure à ses attentes.;Qui ne s’est pas réalisé.;Participe passé masculin singulier de décevoir.
27826;naïf;fanï;_ _ _ _;4;candide;crédule;innocent;gogo;ingénu;Naturel, ingénu, sans fard, sans apprêt, sans artifice.;Qui retrace simplement la vérité, qui imite la nature sans laisser paraître d’artifice ni d’effort.;Qui n’est pas concerté, qui n’est pas étudié.
27828;merdique;dqereuim;_ _ _ _ _ _ _ _;8;merdouille;merdeux;nauséabond;dégoûtant;répugnant;(Familier) Qui est de mauvaise qualité.;(Figuré) (Familier) Mauvais, méchant.;Première personne du singulier de l’indicatif présent de merdiquer.
